id,lt,lg,accuracy,speed,time
147413,35.6888605249836,51.3306697458029,1,0,2018-10-17 00:26:19
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:26:22
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:26:37
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:26:47
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:27:02
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:27:12
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:27:23
147413,35.6888605249836,51.3306697458029,1,0,2018-10-17 00:27:37
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:27:38
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:27:48
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:27:59
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:28:13
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:28:23
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:28:38
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:28:48
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:29:03
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:29:13
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:29:23
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:29:38
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:29:48
147413,35.6888605249836,51.3306697458029,1,0,2018-10-17 00:29:56
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:30:03
147413,35.6888605249836,51.3306697458029,1,0,2018-10-17 00:30:11
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:30:13
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:30:23
147413,35.6888605249836,51.3306697458029,1,0,2018-10-17 00:30:27
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:30:38
147413,35.6888605249836,51.3306697458029,1,0,2018-10-17 00:30:43
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:30:53
147413,35.6888605249836,51.3306697458029,1,0,2018-10-17 00:30:58
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:31:03
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:31:13
147413,35.6888605249836,51.3306697458029,1,0,2018-10-17 00:31:13
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:31:28
147413,35.6888605249836,51.3306697458029,1,0,2018-10-17 00:31:30
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:31:38
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:31:48
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:32:03
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:32:13
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:32:28
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:32:38
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:32:48
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:33:03
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:33:13
147413,35.6888605249836,51.3306697458029,1,0,2018-10-17 00:33:22
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:33:28
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:33:38
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:33:48
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:34:08
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:34:13
147413,35.6888605249836,51.3306697458029,1,0,2018-10-17 00:34:20
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:34:28
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:34:38
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:34:48
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:35:03
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:35:13
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:35:28
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:35:38
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:35:48
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:36:03
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:36:14
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:36:29
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:36:38
147413,35.6888605249836,51.3306697458029,1,0,2018-10-17 00:36:45
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:36:53
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:37:03
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:37:13
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:37:28
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:37:39
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:37:53
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:38:08
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:38:13
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:38:29
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:38:38
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:38:53
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:39:03
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:39:13
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:39:28
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:39:38
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:39:53
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:40:03
147413,35.6888605249836,51.3306697458029,1,0,2018-10-17 00:40:08
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:40:13
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:40:29
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:40:40
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:40:54
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:41:04
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:41:19
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:41:29
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:41:39
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:41:54
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:42:04
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:42:19
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:42:29
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:42:40
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:42:54
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:43:09
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:43:19
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:43:29
147413,35.6888605249836,51.3306697458029,1,0,2018-10-17 00:43:31
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:43:39
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:43:54
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:44:04
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:44:19
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:44:29
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:44:39
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:44:54
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:45:04
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:45:19
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:45:29
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:45:39
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:45:54
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:46:04
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:46:19
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:46:29
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:46:44
147413,35.6888605249836,51.3306697458029,1,0,2018-10-17 00:46:53
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:46:54
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:47:04
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:47:19
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:47:29
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:47:44
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:47:54
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:48:04
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:48:19
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:48:29
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:48:44
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:48:54
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:49:04
147413,35.6888605249836,51.3306697458029,1,0,2018-10-17 00:49:16
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:49:24
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:49:29
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:49:44
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:49:54
147413,35.6888605249836,51.3306697458029,1,0,2018-10-17 00:49:56
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:50:04
147413,35.6888605249836,51.3306697458029,1,0,2018-10-17 00:50:12
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:50:24
147413,35.6888605249836,51.3306697458029,1,0,2018-10-17 00:50:28
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:50:29
147413,35.6888605249836,51.3306697458029,1,0,2018-10-17 00:50:43
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:50:44
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:50:54
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:51:04
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:51:19
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:51:29
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:51:44
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:51:54
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:52:09
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:52:19
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:52:29
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:52:44
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:52:54
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:53:09
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:53:20
147413,35.6888605249836,51.3306697458029,1,0,2018-10-17 00:53:21
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:53:30
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:53:45
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:53:55
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:54:10
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:54:20
147413,35.6888605249836,51.3306697458029,1,0,2018-10-17 00:54:22
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:54:30
147413,35.6888605249836,51.3306697458029,1,0,2018-10-17 00:54:37
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:54:45
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:54:55
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:55:10
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:55:20
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:55:30
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:55:45
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:55:55
147413,35.6888605249836,51.3306697458029,1,0,2018-10-17 00:56:07
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:56:10
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:56:20
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:56:35
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:56:45
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:56:55
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:57:10
147413,35.6888605249836,51.3306697458029,1,0,2018-10-17 00:57:11
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:57:20
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:57:35
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:57:45
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:57:55
147413,35.6888605249836,51.3306697458029,1,0,2018-10-17 00:58:08
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:58:10
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:58:20
147413,35.6888605249836,51.3306697458029,1,0,2018-10-17 00:58:20
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:58:35
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:58:45
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:58:55
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:59:10
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:59:20
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:59:35
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:59:45
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 00:59:55
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:00:10
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:00:20
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:00:35
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:00:45
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:00:55
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:01:10
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:01:20
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:01:35
147413,35.6888605249836,51.3306697458029,1,0,2018-10-17 01:01:46
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:01:46
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:02:00
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:02:10
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:02:20
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:02:35
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:02:45
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:03:00
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:03:10
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:03:20
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:03:35
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:03:45
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:04:00
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:04:10
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:04:20
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:04:35
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:04:45
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:05:00
147413,35.6888605249836,51.3306697458029,1,0,2018-10-17 01:05:09
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:05:10
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:05:20
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:05:36
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:05:46
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:06:01
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:06:11
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:06:26
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:06:36
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:06:46
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:07:01
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:07:11
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:07:26
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:07:36
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:07:46
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:08:02
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:08:11
147413,35.6900336289243,51.3223696500063,1,0,2018-10-17 01:08:26
